id,token0_symbol,token0_id,token1_symbol,token1_id
0x3b686b18617f884bd9601ef594e19e4a917278a9,xKNCa,0x0bfec35a1a3550deed3f6fc76dde7fc412729a91,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xcce561cd3217dc5a6f9b9919fd3928cf3d0e282f,TOK,0x4fb721ef3bf99e0f2c193847afa296b9257d3c30,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xcf4236db746dbc1855a4d095aaf58da9b030491e,BLZ,0x5732046a883704404f284ce41ffadd5b007fd668,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xd9d39540d61f8d6eb2ee7eedfae93cc09cc24f0e,FOAM,0x4946fcea7c692606e8908002e55a582af44ac121,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x4f9a70b87aac8e4b751f65350942b8faa9dc4b4e,BitANT,0x15ee120fd69bec86c1d38502299af7366a41d1a6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x92935f844447abb37b38c4ffcf48d6c4fffd9232,HANU,0x72e5390edb7727e3d4e3436451dadaff675dbcc0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x159bce2f33186e1252bf1ce216b4c8dfb16e14e5,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,ADAO,0x71fbc1d795fcfbca43a3ebf6de0101952f31a410
0xcce852e473ecfdebfd6d3fd5bae9e964fd2a3fa7,COIN,0x87b008e57f640d94ee44fd893f0323af933f9195,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xecbc16e251846d1d37c140d83319690783d0d756,REDPANDA,0x514cdb9cd8a2fb2bdcf7a3b8ddd098caf466e548,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x532ae13f3e42632094addad5e75a472e1fb8d0a6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SAT,0xc9f1016d336ef77aee75fc11ad64c5ecf9121332
0xebd17511f46a877199ff08f0ea4f119c9b4aea50,BRKL,0x4674a4f24c5f63d53f22490fb3a08eaaad739ff8,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0x8fd88bec1a213fe3bc28cad549f9fa0f9387764f,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WSDOGE,0xcbdf1deb934e945a70b7289bb98e97013777f820
0x9cc0cffcd643315ff561fbaed462a611775a10ed,NOODLE,0x420ab548b18911717ed7c4ccbf46371ea758458c,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6f428eb46f050293f80726c377811615aa9dfc96,BID,0x00000000000045166c45af0fc6e4cf31d9e14b9a,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x1ab24a692eff49b9712ceacdef853152d78b9050,XPb,0xbc81bf5b3173bccdbe62dba5f5b695522ad63559,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5340c7b63cef225e7c5e4620d4ff6c57ee585dd1,RPG,0x0e5c8c387c5eba2ecbc137ad012aed5fe729e251,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7
0xc5a788f63e5d9cf2c324621eed51a98f85ae373b,DZAR,0x9cb2f26a23b8d89973f08c957c4d7cdf75cd341c,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x74c6fc49d31f8fed7e004a7dbe1166c41cefd05e,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,TTX,0xef2e239b21a81719abaabc6239e2e90859b44d9b
0x6bc4fbe8b72512d994fba72ade9de502b3d88ac4,EverApe 🍌,0x3f9078b8fbcb1c4e03b41fa9e5a0532a28848db7,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6aeebc2f5c979fd5c4361c2d288e55ac6b7e39bb,PAR,0x1beef31946fbbb40b877a72e4ae04a8d1a5cee06,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x447cb670d989caba674c8e582c3e29503722b340,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DGS,0xc3e3a97f622736b0eda8e0ed9f5d772b334ff543
0x7df4a1d4a8d8390bef36f311252423cce04e5647,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ASTRO,0xcbd55d4ffc43467142761a764763652b48b969ff
0x65a3209f9e962858b51edf3a54ad18af67e57962,GAS,0x6bba316c48b49bd1eac44573c5c871ff02958469,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x820d30dfb86edef782a0310f0e8f41ce37b82c40,uDOO,0x12f649a9e821f90bb143089a6e56846945892ffb,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x429d2daabf4d281e8d768f6c08a316e90957ddec,METH,0x11003e410ca3fcd220765b3d2f343433a0b2bffd,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb99f8811da56e597457934c34041d0e008c38df2,$SBC,0x2f02be0c4021022b59e9436f335d69df95e5222a,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x379d908bfba62366cef868c96b80568656b2d9aa,KEI,0xc0114f14638a333a4d5c3b04f09b96372348a842,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xf274d21e16cd7fa726585c6b12f817b81f7ced22,DEC,0x9393fdc77090f31c7db989390d43f454b1a6e7f3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x73c2c52ffe660bf17b9dfd1a170bb4e3ebf48d9d,VENT,0x5f0bc16d50f72d10b719dbf6845de2e599eb5624,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0x83054b25b21d1f3a2b96e8e3803dbd4921358d52,NUX,0x89bd2e7e388fab44ae88bef4e1ad12b4f1e0911c,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5088797005d8d76b45d850513e69ed8ae88fafad,UBOMB,0x265ba42daf2d20f3f358a7361d9f69cb4e28f0e6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x64a8fd7bc5d19cf79feb15041c623d81d11cee95,$WAGMI,0x9724f51e3afb6b2ae0a5d86fd3b88c73283bc38f,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x50969c5b74ab455b3a35225cf5cb9bcefdb92559,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,vETH,0xc3d088842dcf02c13699f936bb83dfbbc6f721ab
0x30266f3af0f4317b23b9d9de28fc440b24ae1db9,CPTINU,0x7cca2e1c9b0519f52029467914a15e782bf66971,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x1f2ddb972aeb9b3f7689013fe1890fa1a23bf353,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,HACHIKO,0xccac36423def6c19ee6b5679144e2976e309ca45
0xafb202c128e3b740f75a69288b885422b037649b,PROT,0x2341dd0a96a0dab62aa1efb93d59ff7f3bdb8932,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5d6fbdc0552c004f6589c9e04ea973404eac09c3,SafeElon,0x07be1ead7aebee544618bdc688fa3cff09857c32,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x0db1a0061270418037fd9839dff08b8377b55e1d,SALT,0x4156d3342d5c385a87d264f90653733592000581,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc491405d542a393d8d202a72f0fb076447e61891,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WHACKD,0xcf8335727b776d190f9d15a54e6b9b9348439eee
0x6047a8b64aeae00aabe07c45b8d9e14817c3bd21,BPP,0x52d904eff2605463c2f0b338d34abc9b7c3e3b08,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x961eb1645355297b5ee6e6c60ba9e72505e550f8,BREE,0x4639cd8cd52ec1cf2e496a606ce28d8afb1c792f,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5d0c5ed36c42de1ec62d242c43e5e6698e25424e,GIVE,0xba8e5a4c64c1be42230910f7b39a6388f3d4297c,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xd310454622308f8d7916313e0eb8687e3ea2462c,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PIXL,0xc6a788f47199ce99fb08a8c8bd16aa489209d9a5
0x56fda7ceeebb9da7cd3798423dbd6aa3b8491b23,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GIV,0xf6537fe0df7f0cc0985cf00792cc98249e73efa0
0x694f8f9e0ec188f528d6354fdd0e47dca79b6f2c,XST,0x91383a15c391c142b80045d8b4730c1c37ac0378,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x195fa8a92f10471c0537623bb3c67b4ce8bdc7a0,PIS,0x834ce7ad163ab3be0c5fd4e0a81e67ac8f51e00c,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xdd6614b5171c413dac9ae0985df0deeb6ff9573a,NEKO,0x1e9d0bb190ac34492aa11b80d28c1c86487a341f,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x3be9207f5a70aca8ff1557336d3ac153f797a6ac,SHINJI,0x1f31dd60b84ea2a273cfc56876437e069ae80afd,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb1b537b7272ba1eda0086e2f480adca72c0b511c,TENS,0x776ca7ded9474829ea20ad4a5ab7a6ffdb64c796,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc11ad7fa2f783c8a8d242cb24457ccea37563bab,MCAP,0xbce0665b20164d6cd6d15e70fed1e094ad4a44f0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb3c0fbde893cfa0d8e09a60dd12bcf92fe1e0ebd,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,METACEX,0xd796b8eff23d5c4c71f43c99ffd7d8a3119f7475
0x310acda8447845198419c5d060b63a3d41f30b11,XKI,0x4f6103bad230295bacf30f914fda7d4273b7f585,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0xe43aad43e9b53ff4b0f1f6d214371214c1021514,PRVS,0xa36e59c08c9f251a6b7a9eb6be6e32fd6157acd0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xdadc9459c36b345e2e2007d2d2746f44a0b3b2df,SPH,0xa0cf46eb152656c7090e769916eb44a138aaa406,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x4bb0925fa50da9b4c8936869433b48e78ccc5c13,AGIX,0x5b7533812759b45c2b44c19e320ba2cd2681b542,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7
0xfbbfad9b15b9d9a70d14c1c72ac55ff28c9d270c,SATO,0xaf6f6abf18d2cc611921e6a683164efaa9165b43,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb6d41fccfc4783abb9ef13ce297b341499e3f0f6,USD,0x2f6081e3552b1c86ce4479b80062a1dda8ef23e3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0xd899ea4b64c28fbe7a34dcf604e52cd918b5fd24,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ZCK,0xedb7b7842f7986a7f211d791e8f306c4ce82ba32
0x28a97e55df162717d734e87a00580455a85669b2,WM,0x750c83707112e9acc452692c190cb55e30f42510,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x05d230229e624da10f89e00c3f82d806768c3a98,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BAG,0xf33121a2209609cadc7349acc9c40e41ce21c730
0xaf21b0ec0197e63a5c6cc30c8e947eb8165c6212,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DETS,0xd379700999f4805ce80aa32db46a94df64561108
0xef45065ad022fa2f9ec75a433929b86a8e960e07,N2,0x6110c64219621ce5b02fb8e8e57b54c01b83bf85,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x95ef68d33b87143e0bb8da62422cb0eac4566f3e,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MAGE,0xd52aae39a2b5cc7812f7b9450ebb61dfef702b15
0x063ffb8a560dcbff91da1d7ad74f253d53838390,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ENGN,0xf0d243ee0d7517b1fcf2445ab624ded2dbe3ba54
0xaf5a7469cf2571b973aeee9ae2f8aad00e1337d2,SUNC,0x692accdd8b86692427e0aa4752ae917df01cc56f,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x8bd78ad73ee85dfc1395a0ce3e90ef061ae6017c,ISLA,0x20a68f9e34076b2dc15ce726d7eebb83b694702d,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5428717b7baed889f2fd55cf4627ed256acd310b,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LK3R,0xe3f3869ddd41c23eff3630f58e5bfa584c770d67
0xf44419ce29d28cd611f887da183a5bc0e0460478,LEF,0xd622e61bdbb5f1d43614be5c6e86d572486b0888,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7
0x20893b642b56fa81131a8fb1d6489e82de5a7449,KTO,0x616ef40d55c0d2c506f4d6873bda8090b79bf8fc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x99d915da0f77c92dba4ef1b9e88dc8f590bb509a,SAFE,0x1aa61c196e76805fcbe394ea00e4ffced24fc469,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x83a02859886fa12619a95b0b56794a7186598619,BlueSparrow,0x4d67edef87a5ff910954899f4e5a0aaf107afd42,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x2855d51a6c054e5e879bfce18e3a028ae5c190f7,zHEGIC,0x837010619aeb2ae24141605afc8f66577f6fb2e7,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x7b4f6b9472f414e83a0d569e3593ecc987683980,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LOL,0xf91ac30e9b517f6d57e99446ee44894e6c22c032
0x97e3feacf3be8398bf3e83f38c0835b9f75839a3,ForeverUp,0x81afa8aca19d5693883b0b1e10ae1ccaf2f42781,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xcdf5ade987f1b51f739c8dbc852bca92aa4c0f37,VLXPAD,0xb8e3bb633f7276cc17735d86154e0ad5ec9928c0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x9485b6ad92273dd7af618fd070f39bed7c03e929,STC,0x15b543e986b8c34074dfc9901136d9355a537e7e,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5ac13261c181a9c3938bfe1b649e65d10f98566b,UNI,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7
0xf4835af5387fab6bbc59f496cbcfa92998469b7b,BRIGHT,0xbeab712832112bd7664226db7cd025b153d3af55,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x350db0440f1ff18e900dcc8c01180aa00e72cc91,MET,0xa3d58c4e56fedcae3a7c43a725aee9a71f0ece4e,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc4b5b6f221d230be2f45baf5429b64803e0ab13d,MTGY,0x025c9f1146d4d94f8f369b9d98104300a3c8ca23,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xfb0997696919ba43275f4156f9550b9f68f5edfe,ALCH,0x0000a1c00009a619684135b824ba02f7fbf3a572,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xff430ccb36cafc225309d6ed04ebe79c192fa3a7,FUN,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7
0x50e5617f63d03875784c158dad05e691f79b1377,BOOT,0xb2426a4aa00f4fd9c7ae12dd5393ef1e4106daa3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x2fac5e8e4cfadd10a17baac5aaad16db619814ce,STBU,0x212dd60d4bf0da8372fe8116474602d429e5735f,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7
0x037a4245bf5f656571e7f54fa95ab4a9d30e9b73,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SaitaX,0xc795fba221f7920f1c6ac0f1598886742d8ea661
0xa21ece44cc5dac03e3805362bd3f68f22a49ea1e,SLICE,0x0aee8703d34dd9ae107386d3eff22ae75dd616d1,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5b30bd6c94394b1f128a99afda8f1cb42e32f260,AKAMARU,0x4abac7a6acf3ce84f1c2fa07d91e72cdd6081cd3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x2cbfa9117c543a17efe0bb897f7e32f0d3f04130,BIM,0x329319ebe02eac3de77a9aa379d620ba653b2136,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb5761d65142cd5cff246fdf2337fddbff9ff8044,ZERO,0x4546d782ffb14a465a3bb518eecf1a181da85332,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x709043b155f73589eea2c4aefd8ff3108f11134e,BTAP,0x270371c58d9d775ed73971dd414656107384f235,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x598e740cda7c525080d3fcb9fa7c4e1bd0044b34,sETH,0x5e74c9036fb86bd7ecdcb084a0673efc32ea31cb,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc9b7c3ba45ee5c3c2c8629b157c0e814c36d9b46,AVOCADO🥑,0x7930d45a9ed754396da3a0c864f951ae84ceaa35,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x1a754917581ffb8403443afdbad7f4b825cfda6b,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,COLD,0xf49f43c1e8b0c8ac13e63ec7921692a199029d49
0xab2f9b13b4aca6884fdbb9e4a1f767c82c53688f,stXEM,0x0c63cae5fcc2ca3dde60a35e50362220651ebec8,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x9886202afd85a4ded704deb370dee516ee558661,BabyDoge,0xac57de9c1a09fec648e93eb98875b212db0d460b,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xfc27b0cb97b0ce8346cfda5f1664922833c7a2ef,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Sleepy-Shib,0xf8e1d008a98350abb4241139fbc851aaad51eda6
0xc7d06ac9e558ecc8547cf775958e1f9b67c6a3d0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SINU,0xcd31462b625ea4095914ab3aa8c6e17a228e2721
0x7c7ca8edb7a4ae0ce458fb0c93c13039c9a10510,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Doge-1,0xe775830e20bbd290abbf6b0b954af4b74b6bc15f
0xcbde90a6abfb904d61a3c5f46a35b736c3a3d68f,KWIK,0x286c0936c7eaf6651099ab5dab9ee5a6cb5d229d,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xa9477fec87992d3f14a676da94467a9359faeb25,miniSHIB,0x68abcf0ee3e25e3529aae96e927a1329bdbe4ec3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xfba9c7a8ea50e825b2f567cac91d8939a071ad48,PWDR,0x35557bda8c1eb81e2924af07ccccb9608e2e4a9b,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x8343eea2c8d1c8a2ed69def41199ba436b99387c,sTZKI,0xa322ee0676dfb28241f100031d3dd78fb7c421db,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x9f0f0fede68bb21c46b629c183b0720039f9841e,HELLSING,0xb087c2180e3134db396977065817aed91fea6ead,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb3a01330cd84e9a65731f488dae09a9e178bb5f3,MPY,0x550fd2fc0998ce37246a0a5359709f97423ae2e0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x922543b050cc937b7beb62c2bd22c7916cb4e4c5,ARTEON,0x897abf83f0c44b86cb67ec56c006c00d56659517,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xec2863b8e4e8c02edb88aee45f581592d9ac1b96,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,🍖TREATS🦴,0xe5f18a8e3f3e6f4ba06b5ba76d8b1a2efd862990
0x8e157e4c2313f5b87a5a990bd5e66e15080671fb,$GENCAP,0x0b569fa433faa7f01f3ea880193de38044b41de0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xa89004aa11cf28b34e125c63fbc56213fb663f70,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,REB,0xe6279e1c65dd41b30ba3760dcac3cd8bbb4420d6
0x0d2176ab6aef678e3be1d8f4c0a61dc819dc627b,ENS,0x003eb9c77b5b896fcc27adead606d23def34510e,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6d2f0fabb11ea0b1f4416711758e86e86fa7c154,ARA,0xa92e7c82b11d10716ab534051b271d2f6aef7df5,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x68eef76574d25b262cacc7de24ec8a89ba4a305a,FLOKI GOLD,0x9f9fd5872beb21392f286afc6eb3a0f8154384fc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x90544c3f88d0a9e374ed35490028f45642a8b3f2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,KFC,0xe63684bcf2987892cefb4caa79bd21b34e98a291
0x540b9658044acb24a7f32341c6564818176b0f1e,HEART,0x8fac8031e079f409135766c7d5de29cf22ef897c,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x16d445775157683833c7060695f930222550ccaf,$AAPL,0x41efc0253ee7ea44400abb5f907fdbfdebc82bec,sUSD,0x57ab1ec28d129707052df4df418d58a2d46d5f51
0xc46f65060ed75a54dccce79e14acc82150181f7f,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,STIMMY,0xff7e285b87e7f9247f0953cf8cf5cb24eede4b9c
0x2ce677f2e516f888b2e831bf2942eed40eef8a3a,MFI,0xaa4e3edb11afa93c41db59842b29de64b72e355b,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc1c276114c7960f5c74706b3381e0a2f55db020f,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,XAEA-Xii,0xdf3f28189516647f8cd2414b6add5ac948f3fc41
0xb2fb04a19a4fa77eb946f6a51ae9e2641475ee65,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ROCKI,0xff44b937788215eca197baaf9af69dbdc214aa04
0xb2d0cad27830d78e95313ef6b3a5383406ae77da,xDEF2,0x5166d4ce79b9bf7df477da110c560ce3045aa889,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5b3b92f1829a4c2d71a504e639fdbd371834b588,KATSUMI,0x5e4efb364071c64ee3641fe1e68cb5d2d5558709,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xd0b9bd17279e4305db1b19d3bbdffa86679f6293,WALT,0x15bcdfad12498de8a922e62442ae4cc4bd33bd25,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7
0x72af4d1d175672d1f99506e68e6e7cff484be4de,ASH,0x64d91f12ece7362f91a6f8e7940cd55f05060b92,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb603c2b5ab4ee7932103b42f8dd899c8721dd25e,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,LEND,0x80fb784b7ed66730e8b1dbd9820afd29931aab03
0x423a178fdb49093e3280b2df42ead9a03e120549,K9,0x9b7f62b942bc707e14bc0189b0f95c75a06f50e6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xad7820e811538e49a95f3cf946acf95ac1f3e8a0,ZINU,0x80e7fe192709b926b3d6ddef8ff158829f48624e,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xce7a012b825e4c85a5acfa5043db7c342744c460,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,kUSD,0xd4c220ccac0335334d425a90f58de7c667896a06
0x894e287673edbd90428b1a67deae3e7d094e3e12,SCT,0x6fa0952355607dfb2d399138b7fe10eb90f245e4,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x9d23cb25ad23d73e0a723a47b146139d46ab5f91,LST,0x4de2573e27e648607b50e1cfff921a33e4a34405,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x4802ceb046ef35af802aa1be75eeacb4ec2a9bad,OPIUM,0x888888888889c00c67689029d7856aac1065ec11,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xd42e6515ea9ff40a0478400b62cb9659583c3386,CT,0x2e9cce8c3bf731f9bfc39e3d345a70907f454d40,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x99d7e4ad0e7cbefe84cae1634f017d9e03a2b28b,EAS,0x556d9e146cc7fe7df93fbdd90347af8930acb104,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb454552a72d1b969ba45b000f558a5302d79543e,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,TESINU,0xff69e48af1174da7f15d0c771861c33d3f19ed8a
0xbd1cf6a945ef8be797738103867dbef89aadf57a,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SHOKK,0xec0bf0e934d092d31e769e8c9722ffbaa582db3b
0xe1dabc245e75d7925a42e0143b52f9843546e25d,MPH,0x6369c3dadfc00054a42ba8b2c09c48131dd4aa38,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x0778908a7d5503d8b8e35f63e25a349e663242d7,TESTA,0x1da65b1868e2d36d06d7a44dbd2be98e49e1f7f9,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x81cf053b1179826b4ee35b023d8ace10e374681d,L1T,0x05feeb1ae108f1e0a267d5bb8abdc4d17d2fbbfb,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5df9a7336413c37d487d7b7fa5351c34df41ab7c,MOST,0x784561b89a160990f46de6db19571ca1b5f14bce,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0x0716a5517bca6b3ddaf9b778ba529d7ae439e888,$MP,0x17cd80aa8f4aed7c403e4c6b9c2cd3fabef09d99,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xe416a5e8203ac3e083d17d27a48201069628f964,DGI,0xa420dd089a33d3751e8750f0b3554c72761dc83e,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
